date,username,tweet
5/10/2022 15:09,Sangkuriang5551,"AWAS LEGALISASI ZINA DAN LGBT!   Pada 1998 pemerintah RI tandatangani deklarasi HAM di Kairo   bahwa agama akan jadi sumber hukum.   Dan, seluruh agama mana pun tidak suka perzinaan dan zina dapat dikriminalkan.   9 Mei 2022:  https://t.co/7ug8moVn0J   #UtangTenggelamkanRI"
5/10/2022 15:09,RachmatIqbal212,"@medanfess_ Dari video ini kita bisa ambil kesimpulan, bahwa perilaku LGBT adalah bencana buat dunia."
5/10/2022 15:09,4ndiwen,Promo obat darah tinggi Sapa tau dapet endors 😀  Trending: LGBT / Gus Miftah / 10 Mei Winda / NGEKOS / THR habis / Suci  https://t.co/3WKkYfTAwQ
5/10/2022 15:09,kumparan,Deddy Corbuzier dinasihati agar tak menyebarkan pesan amoral terkait LGBT lewat podcast di situs YouTube-nya. Pesan ini datang datang dari Ketua umum Forum Komunikasi Kiai-Kiai Muda se-Jateng H Akomadhien Shofa. #TopNews  https://t.co/pX5uS04ptN  https://t.co/260MOc8Bwz
5/10/2022 15:08,firmantaher,"Baru skrg pada BERISIK LGBT, kemaren2 pada kemana??? Dari pemimpin spiritual sampe pemimpin negara pada cuek. Perasaan yg konsisten ngurus LGBT dr dlu uni @fahiraidris . Makanya para tokoh agama dan pendidik ngurusin umat bagi2 tugas, jgn berebutan LAPAK"
5/10/2022 15:08,aguspwibowo,@_cynthiashalim @VIVAcoid Cb baca kitab yg direvisi soal lgbt kyk apa.
5/10/2022 15:08,lord_kyou,@De_Ka2024 @Ghea_J_Lie Yang buat pelangi Tuhan dia Lgbt dong?
5/10/2022 15:08,gacormanis,Anwar Abbas Sesalkan Deddy Corbuzier Tayangkan Pasangan LGBT Di Siniar Youtubenya  https://t.co/Yo5onhGxlL
5/10/2022 15:08,grasps__,"Belajar jd org yg bisa memanusiakan. W bukan ngebela cuma kalo pun ada org2 yg mau ""menuntun"" teman2 LGBT, plis jgn malah ngejudge.  W gemes bgt soalnya liat beberapa ketikan oknum yg malah sok tau"
5/10/2022 15:08,PutraJayaHusin,"Alhamdulillah, setelah deddy @corbuzier mengetahui bahwa mensyiarkan/menyebarluaskan, mempromosikan dan/atau mengajak LGBT dilarang/diharamkan dlm Islam, dia ‘take down’ Video tsb dari Channel Yootubenya.  Semoga jadi pelajaran buat kita semua dan tidak ada yg mengulangi kembali."
5/10/2022 15:07,joni_member,"@ReplikaHebat @ekowboy2 Kaum elegebete mah gitu yang disalahin malah Tuhan dan orang orang yg gak mendukung kaum lgbt, kaum lgbt selalu merasa benar dan ingin dibenarkan perbuatannya makanya para nabi gak ada yg berhasil menyadarkan kaum lgbt"
5/10/2022 15:07,telisik_malam,"Betul... Pencinta Porno dan LGBT itu kelompok mereka semua.. ga mungkin kelompok seni rupa, kelompok pencinta alam...  Tolong Bahasa Indonesia nya diperdalam lagi..."
5/10/2022 15:07,Jacobs04705479,"@icool18 @karimnas_ Jangan menyalahkan mreka, LGBT bukan suatu hal yg dpt menular, barangkali si anak yg ternyata memang sdh punya bibit/sifat yg bgitu juga. Jika hanya sebatas tuduhan ""jaman skrng anak sudah menonton TV"", tpi nyatanya gk semua anak yg menonton TV jdi bagian LGBT"
5/10/2022 15:07,OposisiCerdas,"Deddy Corbuzier Angkat Pasangan LGBT, Forum Kiai Muda: Katanya Nasionalis, Kok Merusak Bangsanya Sendiri?  https://t.co/bAmozQUMUx"
5/10/2022 15:07,6666Irfan,"@tvOneNews Dia tdk mendukung LGBT, tapi apa mungkin dia korban LGBT ya?"
5/10/2022 15:07,Ibey_FJ,"Tetap sama tuh kga ngurang subcribernya. walapun ada tag #UnsubscribePodcastCorbuzier, karna smart people tau tontonan mana yang layak dan bermafaat buat di tonton. tontonan tentang pasangan #LGBT Kan bisa di lewat aja.  https://t.co/kTYnfwm7It"
5/10/2022 15:07,bangbangpen,Terlalu menghayati  LGBT  https://t.co/0nkz8H7fO7
5/10/2022 15:06,andoamiladi,"kemarin yang bersangkutan pernah minta maaf, lalu muncullah konten LGBT.  mudah-mudahan setelah minta maaf yang ini tidak muncul kehebohan yg lainnya."
5/10/2022 15:06,6666Irfan,"Gak dukung LGBT, tapi @corbuzier bukan korban LGBT kan?"
5/10/2022 15:06,PabloHerlambang,"@Dennysiregar7 Maksudnya yg Pro LGBT, kalo gk dirinya LGBT, ANak turunnya jadi LGBT Ya?"
5/10/2022 15:06,FaishalIshal5,"@LukeSusilo @PrinceJanvierX @Ucokkkkkkk5 @waltzwq_ well topik kan jelas LGBT ini sakit mental , dan gue udah buktikan dan bisa lu buktikan sendiri bahwa mereka itu sakit walaupun lu membantah realita penyakit mereka . dan sakitnya bisa disembuhkan dengan cara terapi"
5/10/2022 15:05,Wisangg21762934,@kimbae999 @Sam_Rizal @pgmoraaji Sumbar sm depok LGBT yg paling banyak....yg tiap2 hri bilabg paling islami
5/10/2022 15:05,el_montesqiu,@CNNIndonesia Tak ada tempat untuk mereka yang mendukung ataupun mempromosikan LGBT dan segala sesuatu yang berhubungan dengan LGBT di Indonesia #UnsubscribePodcastCorbuzier
5/10/2022 15:05,hansijay2,Selama Orang berpolitik itu masih menggunakan politik  IDENTINTAS  #Jancuker 10 Mei Gus Miftah Ngekos Winda #UnsubscribePodcastDeddy  Bilqis Damsir THR Habis ISIS LGBT Pemilu 2024 Somi Komang Hormones Suci #ThomasUberCup2022 Luth IHSG Siang #LeeMinHo  https://t.co/rnRmndRY8U
5/10/2022 15:05,liyanaliah,lgbt stan twt payah kali sikit
5/10/2022 15:05,davenitions,@sheknowshoney @JetVeetlev @natredou LGBT Utd
5/10/2022 15:05,FrahmahGyu,Bukti nyata ketika lgbt merupakan hal wajar bagi masyarakat umum
5/10/2022 15:04,0xmissufe99,Dari kemarin yg trending masih tentang #UnsubscribePodcastCorbuzier  #UnsubscribePodcastDeddy  LGBT  https://t.co/LpUUEEaqjQ
5/10/2022 15:04,Agusta_515,"Betul Bu, dalam soal LGBT saya sependapat dengan ibu, memang kelompok mereka...  https://t.co/79bitCHKh8"
5/10/2022 15:04,adekrsnnd,"US bingung ngebuka fakta soal UAP karena gap teknologi &amp; pengetahuan, di sini nutupin fakta LGBT.  Manusia cuma mau ketenangan hati, bukan kebenaran."
5/10/2022 15:04,Nauval_jangkung,"@BlueHooligan_33 kan Lgbt juga manusia, ungkap para pecintanya"
5/10/2022 15:04,DayDayHappyMe,"Gw prnh jd penikmat series2 gay thai, tp thank God gw udh tobat. Tp gw masih ketakutan melihat mkin bnyk perempuan yg doyan naikin hashtag series gay dri thai.  Plis buat yg anti propaganda lgbt, jgn stengah2, report jg smua hashtag series lgbt thai 🙏#UnsubscribePodcastCorbuzier"
5/10/2022 15:04,FRD_Alyusufie,"@DolangMas Tuhan tidak menciptakan LGBT, Tuhan hanya menciptakan pria dan wanita. Jdi LGBT itu pilihan mereka, jgn salahkan Tuhan krna kegoblokan mereka. Gue gak mau menjadi seperti mereka, makanya gue memilih hidup normal."
5/10/2022 15:04,Idntogel_Asia,"IDNTogel nih bosss, liatt nihh JACKPOTnyaa, gabakal stress cari pinjol boskuu !!! mantap kali kan?? GASKAN terusss bosku.   https://t.co/4ORsEvM9CR ☑️ Link alternatif : 🌐  https://t.co/fRlstR18x1  #situstogelterpercaya #togelovers #IDNTogel #UnsubscribePodcastCorbuzier #LGBT"
5/10/2022 15:04,PokjarBatam,Kalen #UnsubscribePodcastDeddy gegara dia dukung LGBT ?! - - - - - - -  ikuuutt Woy !! ;)
5/10/2022 15:04,ara5mk,"sebenernya kalau podcast itu buat diluar bukan masalah besar. yg jadi masalah itu, ini indonesia dan lgbt ga dinormalisasikan disini... ya buktinya r pindah ke jerman"
5/10/2022 15:04,LukeSusilo,"@PrinceJanvierX @FaishalIshal5 @Ucokkkkkkk5 @waltzwq_ bekgronnya dia anti LGBT, pokoknya cari semua yg mendukung argumen, cherry picking, kabur2an dari topik dll.   diskusi sama dia loncat mulu topiknya gw ampe pusing wkwkwk"
5/10/2022 15:04,Gus_jlep,"@reganfarma @WhySoSensi Jika LGBT itu ada nya di negara"" minoritas muslim ya..ok ok wae lah . Ini NKRI loh...yg mayoritas..muslim nya . Menolak wajar lah"
5/10/2022 15:04,ApriliaLin,Wilayah terbanyak dihuni kaum LGBT adalah Sumatera Barat.  Sumatera Barat dikuasai partai selangkangan  Dan twit tante @Lisaamartatara4 memberi info ke kita kalau pecinta porno dan LGBT adalah kelompok mereka.   https://t.co/DAG9wheg7c  https://t.co/mLrKED6Blx
5/10/2022 15:03,mt_eferest,@gabygofey lgbt dinormalkan ga akan bikin manusia 100% lgbt ngab. kami tau kami akan selalu jadi minoritas 🍵 tapi bukan berarti boleh di-erasure alias dianggap ngga ada😤😤
5/10/2022 15:03,a24coolmovies,@Yudarthvader @NdrewsTjan Kalo fenomena Minoritas Mualaf di negeri2 Barat gimana tuh? Lo mau Usir mereka? 🤔 .. Lo mau Usir Mereka pas Tarawih di New York? Trus Pesantren2 di Jawa yang Ngajak LGBT Tobat atau Belajar Agama gimana tuh? Lo mau Usir Juga? ..
5/10/2022 15:03,dicky_1616,@imad_shinnyuki @stafsuscolonial @harismz @NdrewsTjan Boleh tunjukkan bukti ilmiah nya kalo lgbt itu bisa menular ?   Terima kasih
5/10/2022 15:03,panjatsosialyuk,@Widhi_Waskito @sam_inar @SuciDarma96 Knp kok nyambung ke LGBT? Jgn ngadi2 deh
5/10/2022 15:03,davenitions,@sheknowshoney @JetVeetlev @natredou LGBT semacam pensi?
5/10/2022 15:03,anwar10am,LGBT LAKNAT ANJENG !!!
5/10/2022 15:03,Jelajah513,"Bagi para penderita LGBT atau ada yang keluarganya menderita penyakit LGBT, dan ingin hidup normal lagi bisa konsultasi di link ini 👉  https://t.co/V3i8CB5whx ,  gratis..untuk semua agama..identitas dijamin kerahasiaannya."
5/10/2022 15:03,Jelajah513,"Banyak penderita LGBT itu sebenarnya tersiksa dengan kondisi mereka, namun sangat sulit untuk keluar dari penyakit tersebut."
5/10/2022 15:03,Jelajah513,"LGBT Susah payah kita untuk membina  para penderita  LGBT, agar sembuh dan hidup normal kembali, malah seorang mualaf menjadikan ladang uangnya sebagai tempat promo LGBT."
5/10/2022 15:03,RaffiNgocok,"@karimnas_ ya buat apa sebenernya ga peduli sama kelainan seks para lgbt, tp orang orang jg punya hak buat kaish statement kalo pilihan mereka salah"
5/10/2022 15:03,MalaKlose,"@PerkasaHabsyah @Somaticpal Diluar urusan eKTP yg gak khatam2 endingnya, soal LGBT mah dah darurat bay."
5/10/2022 15:02,OposisiMulia,"@zomet13 @Syifazzzzzzz @corbuzier Saya sudah gak percaya sama @corbuzier. sejak awal, saya unfoll. Sejak kasus LGBT rame, saya blok akunnya. Saya memang bukan siapa2. Sekarang mungkin jutaan orang akan sama spt saya, tidak saja unfollow tapi sdh blok. Sekali lancung ke ujian selamanya orang tak akan percaya."
5/10/2022 15:02,NickZuu_,@cigrgets @faletalimalo “LGBT HARAM ZINA DAN PACARAN GK HARAM” also u :  https://t.co/QkKTG78wTs
5/10/2022 15:02,grasps__,Kyknya bener deh. Bicara2 'santai' ttg lgbt itu blm bisa di Indonesia.
5/10/2022 15:02,Nong_Dewintha,"Papua Mencekam Hari ini, Selasa 10 Mei 2022! Ribuan Warga Bentrok dgn Brimob  https://t.co/e6PfR6D7Jr  Komang Winda Bilqis ISIS Jerman Ngekos Gus Miftah Haaland Pare Suci Hormones Washington DC Olive IHSG Gratis Ongkir Damsir Sehun Gerindra COVID-19 Siang Ahsan Luth LGBT THR Habis  https://t.co/qt90J1jsaJ"
5/10/2022 15:02,joehelmiy,"Soal LGBT ini ada satu hal yg sensitif, tabu, dan tidak diakui kalau infonya tersebar. Yakni Gay dan Lesbian di pesantren. Sudah bnyk kesaksian dr mantan santri yg bilang ke aku.  Tidak usah takut, pecahkan saja solusinya. Karena merekapun setelah keluar santri jd normal lagi."
5/10/2022 15:01,Jacobs04705479,"@estiningsihdwi Pernyataan bodoh.. gk ada jaminan klo non LGBT gk bakal kena depresi berat, HIV, penyakit kelamin. Justru penyumbang HIV dan penyakit kelamin terbesar dri Heterosexual (Cwo x Cwe) jarang menggunakan kondom tpi sering berganti pasangan, jarang yg mau ngecek HIV karena malas + malu"
5/10/2022 15:01,AttaNaonEta,@fahiraidris Wlwpun udh di hapus ttp aja di tonton jutaan Pasang mata manusia. Sy males nonton kek gituan apalg berbau LGBT
5/10/2022 15:01,thewoodenlungs,"urusan LGBT mah ngan beuki kana L na hungkul sih, GBTna piceun weh lah jieun liyeur hungkul eta mah 😂😂"
5/10/2022 15:01,TRENdotNEWS,"The Power of Netizen, Subscriber YouTube Deddy Corbuzier Susut Ratusan Ribu Usai Menampilkan Pasangan LGBT  https://t.co/JxmYLHzHK1"
5/10/2022 15:01,capt_10R174,@tvOneNews Ngeri kampanye LGBT bahaya
5/10/2022 15:01,Icu663,"@cybsquad_ Semoga anak dan turunan pejabat rezim zolim ini,jd lgbt semua,supaya mereka merasakan apa bahagia klau anak dan turunan mereka jd lgbt.Amin yra 🤲🤲🤲"
5/10/2022 15:01,sumberprotein,"@Askrlfess tiap hari bahasanya keperawanan, sex, lgbt. bosen kontol gaada ujungnya. tiap orang punya pandangan masing masing tentang itu. udahlah gausah diributin mulu"
5/10/2022 15:01,YogaswaraWahyu,"LGBT adalah agenda Satan, jadi siapapun yg mengkampanyekan atau memberi panggung wajib di pertanyakan kesehatan jiwanya dan keimanannya. Dan tentu saja hal tsb ada tujuannya (tujuan yg buruk bagi seluruh manusia)"
5/10/2022 15:01,Julieth7667,"@sasa17q @_cynthiashalim @VIVAcoid Semua agama mengutuk? Selama ini belum pernah denger yg lain koar""kan anti lgbt. Cuma klian aja"
5/10/2022 15:01,matamata_com,Deddy Corbuzier Dikecam Petinggi MUI usai Undang Pasangan Gay: LGBT Harus Dikutuk!  https://t.co/fWkX6pp3k2
5/10/2022 15:00,matamata_com,"Deddy Corbuzier Mengaku Belum Paham Masalah LGBT di Islam: Kalau Salah, Gue Minta Maaf  https://t.co/r8l8Hqql9A"
5/10/2022 15:00,matamata_com,"Deddy Corbuzier Klarifikasi Usai Dituduh Dukung Kaum LGBT: Gue Gak Dukung, tapi Fenomena ini Ada!  https://t.co/Dn8NXUxFaL"
5/10/2022 15:00,Revonnator,@Danendrdaffa @deoyobel_ Lord bel lu pada setuju lgbt ga gw pen bantai juga ni
5/10/2022 15:00,baca1ayat,"Setiap bencana yang menimpa di bumi dan yang menimpa dirimu sendiri, semuanya telah tertulis dalam Kitab (Lauh Mahfuzh)   QS. Al-Hadid (57) ayat 22   https://t.co/h3ZgCBR1eS   #UnsubscribePodcastCorbuzier #NCTzenSelcaDay LGBT #RalineonDatingApp nama bikin"
5/10/2022 15:00,langit7id,Buya Yahya: LGBT Bisa Sembuh  https://t.co/0Xdq7rEXJt
5/10/2022 15:00,basoamir,"Deddy Corbuzier: ""Sejak awal saya bilang tidak mendukung kegiatan LGBT. Saya hanya melihat mereka sebagai manusia!   Adakah yang bilang pasangan LGBT itu bukan manusia? Tak ada binatang yang LGBT. #UnsubscribePodcastCorbuzier"
5/10/2022 14:59,JHaduw,Gotham Knights Diduga Akan Hadirkan Mode Co-op Dengan 4 player  https://t.co/m8uC36xVuT   LGBT Sehun #JinanChat Suci Jerman #NCTDREAM_Beatbox Run BTS Damsir #NCT127 THR Habis #ThomasUberCup2022 Kebas
5/10/2022 14:59,FySoepii,"Tolak LGBT, baik itu pahamnya, maupun penganutnya!"
5/10/2022 14:59,JHaduw,"Top 3 Techno, Nintendo Wii Berlapis Emas Dilelang  https://t.co/ocZwPkXk25   LGBT Sehun #JinanChat Suci Jerman #NCTDREAM_Beatbox Run BTS Damsir #NCT127 THR Habis #ThomasUberCup2022 Kebas"
5/10/2022 14:59,sam_inar,@Widhi_Waskito @panjatsosialyuk @SuciDarma96 Lingkaran jangan sama lingkaran om. Kesannya LGBT 🤭
5/10/2022 14:59,NdrewsTjan,Podcast LGBT diributin sak indonesia. Ada kelompok2 yg jelas mau merubah dasar negara dan menjadikan negara ini negara agama tiba2 mulutnya sprti ditempel lakban. Gk bsa bersuara. Melihat Tempat ibadah mino ditutup paksa jadi pura2 tdk bsa melihat dan mulutnya jadi berat bersuara
5/10/2022 14:59,Dalleirawan,Yg masih follow si botak ini  👇👇👇👇👇👇👇  https://t.co/OV6k7TVg5N  Anda termasuk pecinta LGBT
5/10/2022 14:59,princerizal1981,Naudzubillah LGBT koq dikasih panggung ?  dibilang pasangan lagi Apa ini legal ? ini Indonesia Lo ....
5/10/2022 14:59,AsoyGowes,@pgmoraaji LGBT di Laknat di dunia dan di Akhirat..   Pelaku dan Pendukungnya...
5/10/2022 14:59,Ikotjo,"Ekonomi makin nyungsep, LGBT dimunculkan hi hi hi  #UtangTenggelamkanRI  #UtangTenggelamkanRI"
5/10/2022 14:59,carimukaa,"@8273yshhshsfquw @OpenMinded0000 Diskriminatif gundulmu, mending mati aja kalian kaum LGBT"
5/10/2022 14:58,Paseo_2021,"@cholilnafis Sialnya si deddy msh jg mau mengelak, soal niat hny Allah yg tau, soal tujuan sdh jls salah krn diskusi hny dgr dari sebelah pihak maka tdk salah org beranggapan deddy mendukung LGBT &amp; tdk ada narasumber pembanding jika mau dianggap sbg diskusi.   #UnsubscribePodcastCorbuzier  https://t.co/IhRecOQhpU"
5/10/2022 14:58,Jacobs04705479,"@takeawayplease @karimnas_ Pernyataan bodoh.. gk ada jaminan klo non LGBT gk bakal kena depresi berat, HIV, penyakit kelamin. Justru penyumbang HIV dan penyakit kelamin terbesar dri Heterosexual (Cwo x Cwe) jarang menggunakan kondom tpi sering berganti pasangan, jarang yg mau ngecek HIV karena malas + malu"
5/10/2022 14:57,AdiAdimsamin,"@maspiyuaja yg jadi masalah adalah, ketika praktek purba lgbt  itu dipublikasi berkali kali melalui kanal kanal publik."
5/10/2022 14:57,RayyanStreet,"@Sanjayasantosa2 @alterbegu @lilaccountz Lgbt itu hukumannya emng parah, bahkan Rasulullah pernah bersabda yang diriwayatkan oleh imam ahmad no.2727 bahwa ""siapa yang kalian dapati mengerjakan perbuatan kaum Luth (homoseksual), maka bunuhlah kedua pelakunya"" Rasulullah sendiri loh ini yang ngomong"
5/10/2022 14:57,awaluddin65,Harga yg pantas yg hrs dibayar oleh beliau. Tdk ada tempat bg LGBT di Indonesia. Pedomannya sgt jelas dlm Al-quran.  Ini bkn perbedaan tp ini penyimpangan dan penyakit yg hrs diobati. Kodrat manusia berpasangan utk menghasilkan generasi berikutnya sprt makhluk lainnya.  https://t.co/MrRl8pphby
5/10/2022 14:57,travizborland,@detikcom lagian bikin isu ttg LGBT di Indonesia. bikin di amrik sonohh
5/10/2022 14:56,Adra_silent,Siapa yg bisa membantah kl jkw-amin tdk pro LGBT  https://t.co/6nFI2sBzLb
5/10/2022 14:56,MNW_MNW_MNW,Assalamu'alaikum Wr. Wb. Apa kabar Bu @estiningsihdwi ? Apakah badan gempal itu masih bisa dirasuki penyakit LGBT?
5/10/2022 14:56,Lalakuninh,"@Shiroyu83494344 @r_o_y_a_n @Vvvvvz12 @corbuzier Pedofilia bukan part dari lgbt. Bukan Love is love. Anak2 dan hewan tdk bisa diminta consent. Bahaya hubungan seksual bisa terjadi penularan virus-kutu-larva berbahaya. Pedo jatuhnya grooming, pedofilia sgt berbahaya thdp alat genital anak dan psikis belum matang  https://t.co/fWJJMm2mPx"
5/10/2022 14:56,PrinceJanvierX,"@FaishalIshal5 @LukeSusilo @Ucokkkkkkk5 @waltzwq_ bekgron lo apa sih? dr atau psikolog? banyak tuh dr dan psikolog yg nolak ngobatin LGBT dan malah mengedukasi orang tua mereka bahwa itu bukanlah sesuatu yg bisa diobati. coba, share artikel dimana orang dengan kinsey scale 6 bisa berubah jd pure hetero (kinsey scale 0)"
5/10/2022 14:56,bandungS18,LGBT #UnsubscribePodcastCorbuzier  Semoga Secepatnya..   https://t.co/tneG1fqbbZ
5/10/2022 14:56,RayyanStreet,"@mirabell___ @laelyrahma3 @lilaccountz Lgbt itu bisa dibilang hukumannya parah kak, bahkan Rasulullah itu pernah bersabda yang diriwayatkan oleh imam ahmad bahwa ""siapa yang kalian dapati mengerjakan perbuatan kaum Luth (homoseksual), maka bunuhlah kedua pelakunya"""
5/10/2022 14:56,Batas_Air,"Klo isu LGBT, reaksinya luar biasa seperti mau kiamat.   Klo isu korupsi, diem-diem aja..."
5/10/2022 14:56,Syarman59,@tvOneNews LGBT basandi Sarak 🤔 @MUIPusat  https://t.co/tFdxJQMM5l
5/10/2022 14:55,titik_cahaya12,"@IntanKarmila14 Depok dan Sumbar, 2 daerah surganya LGBT, 2 daerah yang dikuasai @PKSejahtera   ooh.. PKS.. PARTAI KUMPULAN SETAN!"
5/10/2022 14:55,Myungdaey,"@Yamaccha Ya kan di indo yg dosa  cuma lgbt, makan babi, sm cewe yg gapake kerudung wkwkw"
5/10/2022 14:55,kamusbesarkbbi,"#LGBT Trending di Twitter, Apa Arti LGBT dalam Bahasa Gaul dan Hukum Islam? - Tribun Pekanbaru  https://t.co/NJFqvPoaq8 #kamus #kbbi #bahasa"
5/10/2022 14:55,kuecubit92,"@Cinggggggg_ @dikanchut @detikcom Sebenarnya misi utamanya adalah sama dengan misi keberangkatan manusia ke Mars, mengurangi populasi kehidupan manusia di Bumi. Krn bagi mereka, bumi ini sudah penuh sesak dgn manusia. Maka dibuatlah misi KB (2 anak cukup), keberangkatan manusia ke Mars dan LGBT."
5/10/2022 14:54,RobbyHaneur,"@IntanKarmila14 Babat,,,Lgbt bisah menular anak2 mudah."
5/10/2022 14:54,AlfiSya02472594,"@lilix_chu @mirabell___ @lilaccountz Gak kok, sama skali ga pernah mikirin. 😂😂😂 Semangat ya mbak perjuangin LGBT. Semoga sukses 👍"
5/10/2022 14:54,nakgembalariang,@OpenMinded0000 Buktinya nggak ada bayi yg berlabel lgbt. Label lgbt itu disematkan oleh individu ybs ketika udah mampu utk berfikir.
5/10/2022 14:54,coklaaaaaat06,Beberapa waktu lalu saya pernah menulis ini mengenai LGBT.  Karena yg berasal dari hati akan sampai ke hati #UnsubscribePodcastCorbuzier
5/10/2022 14:54,bambang_Afr,"@dawirr1892 @tvOneNews Tapi dosa LGBT lebih besar, bisa di kebalikan tuh bumi liat kaum sodom,"
5/10/2022 14:53,baihaqie2483,"Cara minta maafnya gak elegan, terpaksa krn takut di #UnsubscribePodcastCorbuzier  Mencari alasan kemanusiaan, padahal takut dgn kelompok LGBT yg menyuruh dia."
5/10/2022 14:53,briwinatt,Deddy C mending stop bahas lgbt deh.
5/10/2022 14:53,lawjusticeco,"Podcast LGBT Bikin Gaduh, Kemenag Tegas: Perkawinan Sejenis Tak Diakui  https://t.co/2MIGag08xu"
5/10/2022 14:53,Mandaharza,kena Kelakuan LGBT 😁 #UnsubscribePodcastDeddy  kayak pernah lihat di tv yang pakai kaca mata  https://t.co/uyKSfYUqgo
5/10/2022 14:53,SambilNgopiYuk,"Eh what? Subscriber dedi klosdedor menurun drastis dalam dua hari ini, sampai lebih dari 8jt orang? Karena podkes yg LGBT itu?"
